id	filename	md5	size	state
67347e29-6d43-4234-8b04-188be7e6440b	67347e29-6d43-4234-8b04-188be7e6440b/85caaa0e-2811-46d2-b934-d9f9f006afc6.rna_seq.augmented_star_gene_counts.tsv	dbc6791263fe5cddd3875920a4151afa	4222149	validated
68814d4d-9db8-471f-b4b3-5c2fecb10773	68814d4d-9db8-471f-b4b3-5c2fecb10773/baf9135d-d8dd-4e04-9115-4055b81fae05.rna_seq.augmented_star_gene_counts.tsv	613db1c6e073f367a16a264e56ecc66f	4238472	validated
69aebf68-5357-4269-84fb-ee91a6bd67fd	69aebf68-5357-4269-84fb-ee91a6bd67fd/8f4d89ea-3207-4fa7-9898-9b78cb971577.rna_seq.augmented_star_gene_counts.tsv	02397e97a0406355b8df1cf5acb954f1	4243588	validated
6c7f9fc6-3dba-4605-9f0c-d4f00095352f	6c7f9fc6-3dba-4605-9f0c-d4f00095352f/4ee78309-dea3-486f-95a8-ca283a1b70d9.rna_seq.augmented_star_gene_counts.tsv	bc5318dd139db6266d41df00f24ac9b0	4244017	validated
6c908d24-e571-436a-9a06-705c294ba5d7	6c908d24-e571-436a-9a06-705c294ba5d7/9ba7cd75-a96c-4220-9f57-c9f0fb545a95.rna_seq.augmented_star_gene_counts.tsv	fce1c9502897709291cce4c4fe95c70e	4239350	validated
6e112ec6-1791-4764-8a62-7ad4dfea2d3b	6e112ec6-1791-4764-8a62-7ad4dfea2d3b/216e4f8a-be1a-41d6-b413-fa4645423caa.rna_seq.augmented_star_gene_counts.tsv	ab766d646b3d2dff3a44caed1e0a3999	4254264	validated
6e8e0eef-1fc8-446c-9038-3a06657784ec	6e8e0eef-1fc8-446c-9038-3a06657784ec/0c087071-89ba-4fc8-ab47-c4f1c60fa24c.rna_seq.augmented_star_gene_counts.tsv	f67c8eee4c4d07d8ed9f1b20c94e25d5	4232923	validated
7493bcbc-658d-4789-a25c-9a990dcd44b8	7493bcbc-658d-4789-a25c-9a990dcd44b8/62aa3903-4f3b-4693-b5e5-fc5abce184de.rna_seq.augmented_star_gene_counts.tsv	9bee5e67f40ea06b24554fee3f43e127	4252355	validated
7882ff91-e415-48ae-9151-26b55f1cfc57	7882ff91-e415-48ae-9151-26b55f1cfc57/2b5864c9-7577-4e93-8d22-1f45a98267f1.rna_seq.augmented_star_gene_counts.tsv	3337bb07f0afd8b6d06911ba132616c0	4221522	validated
788a4858-c6c6-4a8d-9aef-dbd32d74776b	788a4858-c6c6-4a8d-9aef-dbd32d74776b/5cf049e5-d45c-4601-8f67-1fdc0b1918a9.rna_seq.augmented_star_gene_counts.tsv	a5e2ae65d787013597fea10507e45a1e	4231580	validated
